Marital_status;Application_mode;Application_order;Course;Daytime_evening_attendance;Previous_qualification;Previous_qualification_grade;Nacionality;Mothers_qualification;Fathers_qualification;Mothers_occupation;Fathers_occupation;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Unemployment_rate;Inflation_rate;GDP;Target;CU1;CU2;CU3;CU4;CU5
1;44;1;9085;1;39;160.0;1;37;37;9;9;160.0;1;0;0;1;0;0;20;0;12.4;0.5;1.79;1;6.615134769826714;-0.5776607644365995;-3.606536234642156;-2.748160296808107;-6.178913130932812
1;1;1;9853;1;1;146.0;1;19;38;9;3;145.3;1;0;0;1;0;1;18;0;9.4;-0.8;-3.12;0;2.2066435614698556;-3.3576210268377524;0.021553313205715106;-0.04332716006138488;0.9826788668138965
1;17;3;9238;1;1;131.0;1;1;39;5;3;122.6;1;0;0;1;0;0;18;0;12.4;0.5;1.79;1;2.3747948780141104;-4.383085297496834;1.6020166060047067;0.11913772217903888;0.8775574329865484
1;17;6;9500;1;1;132.0;1;1;37;8;9;128.0;1;0;0;1;0;0;19;0;12.4;0.5;1.79;1;5.7573561703489995;-3.5751099062106726;1.869159512436402;-1.414598004285182;-1.2106943378401764
1;1;3;9500;1;1;138.0;1;19;19;5;8;124.9;1;0;0;1;0;1;18;0;13.9;-0.3;0.79;0;5.3754415429904565;-1.8687418988020252;0.7404061467551576;-0.40927612703141286;-0.25119645006195
1;17;2;9070;1;1;130.0;1;37;37;9;9;123.7;1;0;0;1;0;0;18;0;7.6;2.6;0.32;1;1.3799105337690674;-4.285869211990602;2.1327855316067548;-0.12863638077652534;0.15221299786326067
1;1;4;9147;1;1;126.0;1;1;19;4;8;120.1;1;0;0;1;0;0;19;0;8.9;1.4;3.51;1;1.2408535622818804;-5.402405422544566;0.9799340658350707;-0.5482836360775901;2.2452084118403293
1;17;6;9500;1;1;148.0;1;1;19;3;3;131.7;1;0;0;1;0;0;19;0;13.9;-0.3;0.79;0;-5.176603219465717;3.29009537143165;-1.5440350786944432;9.151904927071326;-3.48433092494329
1;43;1;9238;1;1;130.0;1;38;37;9;7;133.2;0;0;0;1;0;0;20;0;7.6;2.6;0.32;1;6.974684543319439;4.718232811971987;2.3914502343818764;1.4891475002811159;4.097043326690603
1;1;1;9670;1;1;117.0;1;1;38;3;9;109.3;0;0;1;0;0;1;19;0;12.4;0.5;1.79;0;1.4036917769949342;-2.378929363501609;-0.7478445872887327;-0.8084361990389093;-1.0542563119245234
1;17;1;9670;1;1;120.0;1;19;19;5;5;113.0;1;0;0;1;0;0;20;0;7.6;2.6;0.32;1;-1.0485747922005055;-3.834969085596876;0.292606459690247;1.0840244139977613;1.4849717314832034
1;1;1;9773;1;1;153.0;1;1;1;141;175;157.9;0;0;1;1;0;1;18;0;8.9;1.4;3.51;1;3.508585648978033;-6.140934531058205;1.6525677333163522;0.5923839998963858;0.2349498180039624
1;1;2;9500;1;1;117.0;1;19;1;4;7;112.1;0;0;0;1;0;1;20;0;11.1;0.6;2.02;0;4.293036306090307;-1.5259520541624807;0.021001264868611504;-0.2009011577951832;-0.2295068707700177
1;18;1;9500;1;1;178.0;1;19;1;4;8;174.7;0;0;0;1;0;0;18;0;13.9;-0.3;0.79;1;8.818391229417228;-6.093584572598166;1.2408675053086853;0.20250308599847006;0.1598122130709393
1;1;5;9500;1;1;129.0;1;37;37;9;9;128.8;1;0;0;1;0;0;19;0;7.6;2.6;0.32;1;2.4217260517553068;-2.9704094909657424;1.6574911125268839;0.18427008437263828;-0.20819768325895335
1;1;6;9773;1;1;116.0;1;19;1;4;4;110.1;1;0;0;1;0;1;19;0;12.4;0.5;1.79;1;2.74566187485021;-1.5745712800144924;-1.0050730270019657;-0.26245440644313844;-1.4365276588845735
1;51;1;9147;1;1;99.0;1;3;1;3;3;99.7;1;0;1;0;0;0;22;0;8.9;1.4;3.51;0;-14.168589176024588;7.597999225838644;-1.6717438288592634;-1.4560454666747167;0.22030588705865292
1;1;3;9238;1;1;135.0;1;1;12;9;10;121.0;1;0;0;1;0;1;19;0;12.4;0.5;1.79;1;0.4725402556751273;-2.6919574815807215;1.9274893306120129;0.17350198435950603;0.5403703964908573
1;1;3;9500;1;1;141.0;1;19;19;9;7;131.7;1;0;0;1;0;1;19;0;15.5;2.8;-4.06;1;6.1321384627041295;-0.21378486485986747;-0.29764818211254535;-0.02244032790941935;-1.3478439623383132
1;17;5;9853;1;1;132.0;1;37;38;5;6;119.1;1;0;0;1;0;1;19;0;9.4;-0.8;-3.12;1;1.8392580490390769;-0.15272722984432469;-1.5677261788102481;0.48725656447074533;0.3935245726791545
1;1;4;9254;1;1;132.0;1;12;19;9;9;124.7;1;0;0;1;0;0;19;0;7.6;2.6;0.32;0;-12.489293018135465;9.57883602504235;-3.9014951394163964;-2.181179883231382;-0.37207561988564347
1;17;1;9254;1;1;113.0;1;1;37;9;10;117.2;1;0;0;1;0;0;20;0;7.6;2.6;0.32;0;1.6430012902602444;-0.12802806276784656;-2.796479675519229;-1.644736207359562;-2.401819463351536
1;1;1;9147;1;1;134.0;1;3;19;2;10;128.8;0;0;0;1;0;0;18;0;13.9;-0.3;0.79;1;3.8347575954905935;-2.771245009850674;-2.307777650927709;-0.5313083036037267;1.3614506354457634
1;1;1;9500;1;1;136.0;1;1;19;9;9;131.5;0;0;0;1;0;1;20;0;11.1;0.6;2.02;1;5.248140803652534;-2.8476801775257257;0.6552790802678699;-0.49099880751136615;-0.7544580094595753
1;1;1;171;1;1;136.0;1;3;37;2;8;121.7;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;1;1;9085;1;1;129.0;1;1;38;4;7;123.4;0;0;0;1;0;0;19;0;7.6;2.6;0.32;1;0.6262595664520543;-4.969757880217755;0.9129660833234858;-0.3705342797076842;0.6057492449235542
1;17;1;9853;1;1;138.0;1;38;38;7;6;124.7;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;0;2.062946348095566;0.43733655314711745;-3.241220671744982;0.2750271184640248;0.6270991177620686
1;1;1;9853;1;1;137.0;1;37;37;9;9;132.8;1;0;0;1;0;0;18;0;7.6;2.6;0.32;1;1.953469362869101;-2.897353875111643;0.2233530545546691;0.8555804917820946;-1.0085277395935675
1;43;1;9853;1;1;115.0;1;3;37;2;5;108.7;1;0;0;1;0;0;21;0;9.4;-0.8;-3.12;0;1.53760415043364;0.9836420703825682;-4.599658060627886;0.4058881329552547;-1.605459460179295
1;1;1;9853;1;1;129.0;1;38;37;6;6;138.1;0;0;0;1;0;0;19;0;7.6;2.6;0.32;0;1.8759988867967252;-1.0337752610601207;-1.2526051858642637;-0.3123957115559536;-1.4667618414823733
1;1;1;9147;1;1;131.0;1;38;38;9;9;126.5;0;0;0;1;0;1;18;0;12.4;0.5;1.79;1;-1.7214860889837662;-4.320670139687132;2.1374554621976927;-0.5414046069841848;0.44329473954547405
1;17;2;9238;1;1;133.0;1;1;37;7;9;127.4;1;0;0;1;0;1;18;0;12.7;3.7;-1.7;1;1.7637365735628985;-2.3992675330021567;0.8760336960456222;0.42673478391192426;0.49588915695692265
1;1;3;9238;1;1;125.0;1;19;1;9;10;123.6;1;0;0;1;0;0;20;0;9.4;-0.8;-3.12;1;1.875870888250308;-0.34422047776742604;-1.376703352522835;-1.0571978688798147;1.0260003748413185
1;39;1;8014;0;1;120.0;1;1;19;6;8;122.0;0;0;0;1;0;1;24;0;11.1;0.6;2.02;1;2.6200283594545835;-0.1466040659250346;-1.7916373815328759;-1.0801135555795185;1.7671250236757092
1;1;1;9670;1;1;128.0;1;19;1;4;1;118.2;0;0;0;1;0;0;19;0;10.8;1.4;1.74;0;2.7835583436363525;-3.595363460962032;0.5498248795257449;-0.5796579219497331;-1.895465906937947
1;1;1;9500;1;1;127.0;1;19;37;9;7;123.9;1;0;0;1;0;1;18;0;15.5;2.8;-4.06;1;5.697999097425183;-0.23290401971689148;-0.6086045567347992;-1.15949985308921;-2.366132311557197
1;1;2;9500;1;1;134.0;1;19;19;9;9;125.8;1;0;0;1;0;0;18;0;15.5;2.8;-4.06;1;6.625440570541853;-4.160783855847569;1.6681265213338838;-0.08562504948454391;-0.09672935674416532
1;17;5;9853;1;1;132.0;1;12;12;4;4;123.3;1;0;0;1;0;0;21;0;10.8;1.4;1.74;0;2.14319115311827;1.771733257086001;-4.27350571096031;0.2977290818157896;1.9893032180206178
1;17;2;9670;1;1;124.0;1;1;19;5;4;124.4;0;0;0;1;0;0;19;0;7.6;2.6;0.32;1;1.2210322159346378;-6.876488667036073;1.4472956509669954;0.6328289946529023;0.49076717492125055
1;17;1;9773;1;1;133.1;1;19;37;7;7;126.0;0;0;0;1;0;1;19;0;15.5;2.8;-4.06;1;1.7948678378268859;-4.0124579367630275;1.6260153644981425;-0.3571829480909904;-0.5096919018577416
3;39;1;9003;1;1;170.0;1;1;37;6;6;170.0;0;0;1;1;0;0;47;0;8.9;1.4;3.51;0;-19.502326853651198;0.9805011403275183;3.658692850617496;-0.39240386271840455;0.11565421474300529
1;17;3;9238;1;1;125.0;1;19;19;7;8;121.5;0;0;0;1;0;0;19;0;13.9;-0.3;0.79;1;2.493169452177774;0.9363630168036635;-3.308192400350954;-0.7621959289191672;-1.3824088315176228
1;39;1;9500;1;3;130.0;1;2;2;1;1;130.0;0;0;0;1;0;0;29;0;12.7;3.7;-1.7;1;5.887680891966206;-2.5167482684612614;2.2943669846005834;0.31813678963966574;-0.28389162412518093
1;43;1;9238;1;1;125.0;1;19;19;4;8;117.0;1;0;0;1;0;0;21;0;16.2;0.3;-0.92;0;2.614679183270018;2.0913496224851196;-6.06265594016287;-0.21402020744804057;0.8623550452922218
1;39;1;9085;1;1;130.0;1;37;19;9;7;130.0;1;0;0;1;0;0;28;0;12.7;3.7;-1.7;0;2.0216984066796337;1.9807186778938792;-4.811021499988735;-0.16950276076120863;1.532333574895549
1;17;2;9556;1;1;133.1;1;37;37;3;10;108.0;0;0;0;1;0;0;20;0;15.5;2.8;-4.06;1;4.535941644698713;-2.3403073098195875;2.140898027617929;-0.8027552525824155;-0.17440951204319333
1;17;1;9500;1;1;131.0;1;2;38;4;5;132.3;1;0;0;1;0;0;19;0;7.6;2.6;0.32;1;1.450305362032968;-2.114582754458485;1.847855951708914;0.04922227083791458;-0.31904539829176226
1;42;1;8014;0;1;150.0;1;19;2;4;6;148.0;0;0;0;1;0;0;26;0;9.4;-0.8;-3.12;1;1.3347791759339611;-1.0241027456173921;-1.7699032303074858;-0.31965151419592;1.7110686388697853
1;17;2;9254;1;1;125.0;1;37;37;9;8;122.6;1;0;1;0;0;0;20;0;11.1;0.6;2.02;0;1.2358975056306627;-3.25847617887857;0.7045639060158105;-0.5595295543018614;1.8771212281376282
1;1;1;9670;1;1;131.0;1;37;37;9;9;123.0;1;0;0;1;0;1;18;0;7.6;2.6;0.32;0;-0.5922268737968417;-4.777155693934106;-0.058923793602507275;-1.0456341489003382;1.0333935030368393
1;39;1;9853;1;1;130.0;1;37;19;9;5;102.5;0;0;0;1;0;0;27;0;7.6;2.6;0.32;1;3.0239958947320864;-1.3418560773565367;-1.8737728871152823;0.1499887649323856;-0.7523198782668064
1;1;2;9500;1;1;123.0;1;34;34;90;90;113.3;1;0;0;1;0;0;20;0;7.6;2.6;0.32;0;1.1689373262680236;-1.529309546134512;-0.5657305536779709;-0.0700459659009854;-0.01310630146949053
1;1;5;9853;1;1;141.0;1;37;19;9;5;133.0;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;0;2.159285998010467;-0.06712662312442268;-2.263569235699673;-0.35459402313222677;-2.993435391265194
1;7;1;9500;1;3;140.0;1;1;1;9;5;140.0;0;0;0;1;0;0;33;0;16.2;0.3;-0.92;0;6.295624112246019;-1.504837954307012;1.224078537647072;-0.49932345375808757;-1.2040320803374571
1;43;1;9853;1;1;140.0;1;3;1;3;3;128.3;1;0;0;1;0;0;35;0;12.4;0.5;1.79;1;28.516683926722937;23.01404835123647;16.823655151708476;0.022275480428493442;-1.9785314255114788
1;44;1;9991;0;39;140.0;1;37;19;9;8;140.0;0;0;0;1;0;1;26;0;9.4;-0.8;-3.12;0;2.76155327087571;-2.541429662510114;2.3944893213022174;-0.10942000303225867;0.2929296973474362
1;39;1;9773;1;19;133.1;1;19;19;3;4;104.0;0;0;1;0;0;0;27;0;11.1;0.6;2.02;0;-7.519111523413897;2.300653276391593;-0.3519015849518408;7.698530635728125;-3.5638323597702737
1;18;3;9070;1;1;131.0;1;1;37;5;5;122.3;1;0;0;0;0;0;19;0;15.5;2.8;-4.06;0;-7.127722112010528;2.278514547729784;-0.01647505910641561;7.935001865241001;-3.7279715303475545
1;17;2;9254;1;1;143.0;1;1;19;4;6;135.0;0;0;0;1;0;0;20;0;11.1;0.6;2.02;0;-18.82623156120866;1.8295529606676826;5.332664492597659;-0.20569759106623092;-0.7829594878770001
1;18;2;9147;1;1;132.0;1;3;3;5;7;119.1;1;0;1;0;0;0;20;0;10.8;1.4;1.74;0;-1.1649818965707892;-0.2148308128038635;-2.7362654765174907;-0.9925193342774696;0.5216460415423294
1;43;1;9238;1;1;143.0;1;1;37;5;9;126.6;0;0;1;0;0;0;21;0;9.4;-0.8;-3.12;0;6.984428755584527;8.067559089409508;-2.6815987179861582;1.7701936980187483;3.2577158682946807
1;17;3;9500;1;1;141.0;1;38;1;9;4;129.0;1;0;0;1;0;1;18;0;7.6;2.6;0.32;1;2.8004154731724906;-3.304036862824505;1.5832810904728716;0.23691584219125938;-0.16498586214446836
1;39;1;9085;1;1;133.1;1;1;19;9;9;162.3;1;0;0;1;0;0;24;0;8.9;1.4;3.51;0;-7.586267419651927;4.493683297437744;-2.871038007083468;7.262054759118238;-0.3776947720583093
1;17;4;9070;1;1;148.0;1;1;3;4;1;163.4;1;0;0;1;0;0;20;0;16.2;0.3;-0.92;1;0.8077070815689276;-2.9973955441336457;1.893343800427171;0.007552203352736615;0.6586978470609937
1;1;1;9254;1;1;125.0;1;19;38;9;8;121.5;0;0;0;1;0;1;21;0;13.9;-0.3;0.79;1;1.3016498051565568;-3.432561681340726;1.7965481194871555;0.07622058311615545;0.7150610919929302
1;1;1;8014;0;1;120.0;1;1;37;7;3;122.8;0;0;0;1;0;0;23;0;9.4;-0.8;-3.12;0;0.19239541086954184;3.312176421452006;-6.629814152239287;-0.860002143344603;1.1327788634121414
1;39;1;9147;1;1;140.0;1;12;3;4;3;118.0;1;0;0;1;0;0;24;0;7.6;2.6;0.32;0;-15.84861002483101;5.472432308419721;0.4842704076488717;-1.2329829610886152;-0.46842884477965946
1;51;1;9853;1;1;139.0;1;1;1;4;10;134.0;0;0;0;1;0;0;21;0;12.4;0.5;1.79;0;-18.82623156120866;1.8295529606676826;5.332664492597659;-0.20569759106623092;-0.7829594878770001
1;1;4;9500;1;1;142.0;1;38;38;9;8;129.8;1;0;0;1;0;0;18;0;12.7;3.7;-1.7;1;3.6649434406420003;-1.3147898077500497;2.0674169202922728;-0.0013594847408209384;-0.583183043746622
1;39;1;9991;0;40;130.0;1;19;1;3;4;152.0;1;0;0;1;0;0;27;0;8.9;1.4;3.51;0;-19.207927031526555;1.3660285917970938;4.87003595471414;-0.28478603894585275;-0.5647820696736741
1;18;6;9500;1;1;126.0;1;37;37;5;5;122.8;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;1;4.955800217946159;-1.914136695238634;2.676070547567713;0.07665149553150258;-0.633605144362103
1;7;1;9119;1;3;150.0;1;3;2;2;2;150.0;0;0;0;1;0;0;35;0;13.9;-0.3;0.79;0;-19.207927031526555;1.3660285917970938;4.87003595471414;-0.28478603894585275;-0.5647820696736741
1;1;1;9853;1;1;130.0;1;19;19;3;8;131.8;0;0;0;1;0;0;18;0;11.1;0.6;2.02;1;4.894168778126901;-2.474835729711421;1.1289957993963393;-0.9312110763889662;0.8768048613098457
1;39;1;9500;1;1;120.0;1;1;3;175;121;105.9;0;0;0;1;0;0;35;0;11.1;0.6;2.02;0;-4.368172267848305;-6.660165577407809;0.8539469289993009;0.9903927653107747;1.3823848486789463
1;1;1;9085;1;1;138.0;1;1;1;4;7;132.1;1;0;0;1;0;0;19;0;10.8;1.4;1.74;1;4.496361696487971;-2.067645260562824;-4.684375200651956;-1.9186761041065155;-1.7257012748231833
1;1;4;9238;1;1;127.0;1;19;19;4;0;127.4;1;0;0;1;0;0;20;0;7.6;2.6;0.32;1;0.644186727274122;-2.063896671741822;1.5580465399099905;0.3068287877093714;1.1717760900609175
1;1;4;9500;1;1;140.0;1;19;19;7;7;129.5;1;0;0;1;0;0;18;0;10.8;1.4;1.74;1;3.7453855413405526;-1.3856597215237705;2.0516530522534713;0.009823651392078137;-0.5740038867148498
1;44;1;9238;1;39;130.0;1;38;38;5;10;126.7;0;0;1;1;0;0;21;0;13.9;-0.3;0.79;1;1.5732699989426053;-1.8563683650966554;3.2667600983781337;0.262625704280623;-0.6263261087393248
1;17;2;9238;1;1;128.0;1;19;37;9;8;116.5;0;0;0;1;0;1;18;0;16.2;0.3;-0.92;1;2.3722785995282147;1.164664525433919;-3.137415316804597;-0.7704391298548292;0.07073450710534639
1;1;1;9238;1;1;132.0;1;34;34;0;0;119.1;1;0;0;1;0;0;18;0;7.6;2.6;0.32;1;0.39272464394930173;-0.22445049837420175;-1.7201901797848864;-0.3276142890637228;0.04259681964734172
1;1;2;9500;1;1;149.0;1;19;38;9;9;126.5;1;0;0;1;0;0;18;0;12.7;3.7;-1.7;1;4.328237955173957;-1.899155763428126;1.9374341487442528;0.0908523395129126;-0.5074952576951646
1;1;4;9773;1;1;155.0;1;3;19;1;4;149.8;1;0;0;1;0;1;18;0;16.2;0.3;-0.92;1;2.6912194531673643;-5.430984940127943;1.8442787919915458;0.2662079994416402;0.22176303039957942
1;1;1;9085;1;1;120.0;1;19;1;8;7;115.1;1;0;0;1;0;0;19;0;13.9;-0.3;0.79;1;3.693330152848547;-3.0497684155377858;-0.7612757471425883;0.1281984321098753;-0.6088388469149515
1;39;1;9254;1;19;133.1;1;3;19;2;3;124.5;0;0;0;1;0;1;36;0;16.2;0.3;-0.92;0;1.9753465753340105;-4.203313207420247;1.0970021561105834;1.2489091052777002;0.48112072597362515
1;1;2;9500;1;1;131.0;1;38;1;7;4;128.3;1;0;0;1;0;1;18;0;12.7;3.7;-1.7;1;4.060097619512103;-1.6629227175157122;1.9899803755402607;0.053575219069914;-0.5380924478010728
1;1;1;9500;1;1;149.0;1;37;37;9;9;136.0;0;0;0;1;0;1;18;0;7.6;2.6;0.32;1;2.668697413549121;-3.1879925595692824;1.609093272056876;0.2186042742543477;-0.18001606079298516
1;43;1;9130;1;1;140.0;1;1;3;9;2;140.0;1;0;0;1;0;1;20;0;13.9;-0.3;0.79;1;5.7531429092989095;-5.299081178127603;-0.2563078105395758;0.1903171228756131;0.43205520508213713
1;39;1;9991;0;1;133.1;1;37;37;9;9;126.3;0;0;0;1;0;1;26;0;16.2;0.3;-0.92;0;-14.169313866941888;7.453269107623424;-1.7454809029082614;-1.9581173776452805;-1.060810351723956
1;43;1;9773;1;1;122.0;1;1;1;4;5;126.9;0;0;0;1;0;0;21;0;7.6;2.6;0.32;1;1.5816407028540689;-2.2595114202296487;0.9759155941000778;-0.03126122058069618;0.638134359843811
1;39;1;9556;1;40;130.0;1;1;1;4;5;145.0;0;0;0;1;0;0;25;0;15.5;2.8;-4.06;0;4.94599935016978;-0.829194671675716;0.5591219269202247;-1.0474913309392495;0.6152997707836557
1;18;1;9147;1;1;121.0;1;19;3;5;5;115.8;1;0;0;1;0;1;19;0;12.4;0.5;1.79;1;-0.6748818544646251;-3.6476138920195114;1.1472171564910192;0.5881859464251367;1.4980651850365918
1;39;1;8014;0;1;120.0;1;19;37;8;7;100.0;1;0;0;1;0;0;24;0;9.4;-0.8;-3.12;0;-8.038086547553146;5.5079441029409395;-3.639644512354803;6.492868102718993;0.5266540709733201
1;39;1;8014;0;1;133.1;1;1;19;5;4;102.5;0;0;0;1;0;1;27;0;8.9;1.4;3.51;0;-4.00784681204431;10.106101985236746;-8.788202904250307;4.955346173409016;-0.5739440144146144
1;17;1;9085;1;1;121.0;1;19;37;1;3;131.5;0;0;0;1;0;0;21;0;7.6;2.6;0.32;0;-5.323006208475896;2.700660582876965;-2.7757996395888838;-9.768932635959864;4.353670293744689
1;1;1;9147;1;1;133.0;1;38;38;7;7;147.0;0;0;0;1;0;1;18;0;9.4;-0.8;-3.12;1;0.4691612406899338;-3.4916813913924236;-1.6644428505072382;0.2734791094634613;-0.3125145375904202
2;1;4;9853;1;1;134.0;1;37;37;5;7;122.5;0;1;0;1;0;1;19;0;10.8;1.4;1.74;1;2.623574857991212;-5.396775511630609;1.9363737149194689;-0.27455848264155064;0.41424904111636995
1;1;3;9254;1;1;115.0;1;1;1;3;3;117.5;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;0;2.15664542648951;0.27087729640375563;-4.4301355819605615;-2.2544069640844437;-2.0146901662965186
1;51;1;9500;1;1;127.0;1;19;1;5;9;150.0;0;0;0;1;0;1;19;0;11.1;0.6;2.02;1;4.2502748110446085;-1.4467883751094455;-0.09947329780100474;0.6616129154430193;-0.5616011579124132
1;18;1;9500;1;1;135.0;1;1;38;4;5;127.5;1;0;0;1;0;1;19;0;16.2;0.3;-0.92;1;5.565634452659535;-3.1534577315906116;0.674006360558573;-0.9924179791641138;-0.5126759799624319
2;7;1;9991;0;43;140.0;1;40;5;3;3;140.0;0;0;0;1;0;0;33;0;11.1;0.6;2.02;1;4.024804808689044;-6.201325856442189;1.717138428023323;1.1049321286917482;1.9971938426891032
2;7;1;9147;1;3;130.0;1;1;4;3;10;130.0;0;0;0;1;0;0;45;0;12.4;0.5;1.79;1;-0.17154545743542246;-4.955634499405632;1.6492854443804348;-1.2366819963564053;1.6163693482172845
1;1;1;9238;1;1;135.0;1;1;1;9;9;133.3;0;0;0;1;0;1;20;0;11.1;0.6;2.02;1;1.4836243121298898;-3.7491303890029806;1.7207964348615468;-0.6281790859914548;-0.45940546579736663
1;39;2;9670;1;1;140.0;1;34;34;0;0;97.0;1;0;0;1;0;0;28;0;7.6;2.6;0.32;0;-15.84861002483101;5.472432308419721;0.4842704076488717;-1.2329829610886152;-0.46842884477965946
1;43;1;9500;1;1;120.0;1;1;1;5;8;112.0;1;0;0;1;0;1;19;0;12.7;3.7;-1.7;1;7.704692735483804;5.018541351199708;-3.942672074051081;-1.4210469999944249;-0.5239763149464588
1;1;2;9254;1;1;140.0;1;1;37;4;5;123.6;1;0;0;1;0;0;18;0;12.7;3.7;-1.7;1;1.915075502150775;-2.275025675194526;-0.6975752183572052;1.4618620595527942;2.541515618525962
1;39;1;9254;1;3;133.1;1;19;19;4;6;130.5;0;0;0;1;0;0;38;0;15.5;2.8;-4.06;0;-18.82623156120866;1.8295529606676826;5.332664492597659;-0.20569759106623092;-0.7829594878770001
1;1;2;9670;1;1;135.0;1;1;3;4;3;133.3;0;0;0;1;0;0;19;0;9.4;-0.8;-3.12;1;0.13788123014308232;-5.92831954782942;1.6784771033001298;0.35472133866395233;0.41521920844029736
1;1;1;9254;1;1;123.0;1;1;37;9;9;132.1;0;0;0;1;0;1;21;0;15.5;2.8;-4.06;1;1.3049362595310072;-1.162201409748417;-0.5093917086690877;-0.7067798007517362;0.9184894727491167
1;1;1;9147;1;1;133.1;1;37;1;9;10;100.0;0;0;0;1;0;0;21;0;16.2;0.3;-0.92;0;3.476177107019736;-0.4862256213399431;-6.613961380113375;-2.4417135578859175;1.4879755642233494
1;1;1;9238;1;1;154.0;1;38;37;9;9;140.4;0;0;0;1;0;1;22;0;10.8;1.4;1.74;1;1.194929789367676;-4.432376980379195;1.7159138097796045;-0.060104001288157884;0.23579870111088172
1;1;1;9853;1;1;148.0;1;19;19;5;7;141.7;0;0;0;1;0;1;18;0;9.4;-0.8;-3.12;1;2.6694090169824745;-3.519629527196717;0.285752169269689;0.3751368429387921;0.8063185455684564
1;17;2;9238;1;1;133.0;1;37;37;3;9;119.7;0;1;0;1;0;1;18;0;15.5;2.8;-4.06;1;2.1883762531423763;-0.745488400266425;-0.30266490206044205;-0.5920979838245674;-0.03068117425497756
1;1;1;9130;1;1;126.0;1;19;1;9;9;122.5;1;0;0;0;0;0;25;0;9.4;-0.8;-3.12;0;5.015663838248595;-0.5173906566727339;-5.206229497058988;-0.2217465578071924;3.5687721702887107
1;39;1;9085;1;19;133.1;1;19;19;9;7;140.0;0;0;1;0;0;0;24;0;16.2;0.3;-0.92;0;2.6409637031777136;3.1961708167566463;-4.827905044303428;-0.880459999989628;-1.8140579667523846
1;1;3;9500;1;1;125.0;1;3;1;4;4;119.4;1;0;0;1;0;0;19;0;12.4;0.5;1.79;0;3.3535117539087973;-0.5685176998529565;0.39606256655660627;0.7157896208513599;0.7930190319990454
1;16;1;171;1;1;145.0;1;3;3;3;3;155.0;1;0;0;1;0;0;24;0;12.4;0.5;1.79;0;17.61514926423721;14.519126537893493;5.9633310218652875;0.3620489140795859;1.379909823584824
1;1;2;9147;1;1;118.0;1;37;19;5;5;119.1;1;0;0;1;0;1;20;0;12.4;0.5;1.79;1;-0.32435443853349066;-5.575920854462646;1.9393513726260532;-0.8572820256843272;0.794916514832125
1;39;1;9147;1;1;120.0;1;37;1;9;1;122.7;0;0;0;0;0;0;25;0;10.8;1.4;1.74;0;-14.506332603987392;6.82553355863833;-1.4175099592752314;-2.6164055518868516;-2.9921200323872705
1;1;1;9147;1;1;127.0;1;38;19;9;10;117.9;0;0;0;1;0;1;20;0;8.9;1.4;3.51;1;10.400485779495488;5.539699486275321;3.6232626297937705;-0.009430166786368661;-0.2803113328066871
1;7;1;9500;1;3;130.0;1;19;38;5;3;130.0;0;0;0;1;0;0;23;0;9.4;-0.8;-3.12;1;5.238582427200077;-2.1632693087896877;2.6206550202295547;0.11596414294606032;-0.6013371866385694
1;17;3;9500;1;1;129.0;1;19;37;7;6;120.0;1;0;0;1;0;1;19;0;10.8;1.4;1.74;1;4.562507932646949;-2.105548845646342;1.8915253400698455;0.12342077105784864;-0.48076297581316013
1;44;1;9003;1;39;130.0;1;37;37;9;10;130.0;0;0;1;0;0;0;29;0;13.9;-0.3;0.79;0;1.9259798478564563;0.4055943598744469;-3.926185497258007;1.56125709004742;3.251479810698847
1;1;3;9254;1;1;121.0;1;19;37;4;7;116.8;1;0;0;1;0;0;21;0;11.1;0.6;2.02;1;1.270976696557588;-1.8117307746998856;-0.18064538310274894;-0.5148090297850059;0.14297649368168558
1;1;1;9670;1;1;136.0;1;19;1;9;8;123.4;1;0;0;1;0;1;18;0;11.1;0.6;2.02;1;5.79901104104733;-0.8517901481377621;-3.356549764840318;-1.7909735904742434;-1.4974484397418513
1;1;3;9070;1;1;125.0;1;19;38;9;9;125.4;1;0;0;1;0;0;19;0;9.4;-0.8;-3.12;0;0.8326913288043798;-3.542080030125598;0.9795275131394875;0.4312881542266684;0.7391461618224612
1;1;3;9773;1;1;131.0;1;38;37;7;7;127.2;1;0;0;1;0;1;18;0;8.9;1.4;3.51;0;2.5648580896374034;-5.243502467481894;1.6325244771677874;1.8427285258489314;-0.3932704983720816
1;1;1;9085;1;1;122.0;1;9;19;90;6;103.4;0;0;0;1;0;0;19;0;7.6;2.6;0.32;1;1.3742918509775186;-5.555667107962009;0.5393215426382509;1.263781774026934;0.1145163683829674
1;1;1;9773;1;1;127.0;1;37;37;9;8;123.2;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;0;-5.2122646586865455;7.446620725640135;-6.893876194056689;5.380191250335114;-2.7296876019501335
